gs.name,g.name
all_p53-signaling,HSPA4L
all_p53-signaling,PTPRE
all_p53-signaling,MAPKAPK3
all_p53-signaling,TRAFD1
all_p53-signaling,S100A4
all_p53-signaling,TRIB3
all_p53-signaling,KIF13B
all_p53-signaling,FGF13
all_p53-signaling,CCL3
all_p53-signaling,COQ8A
all_p53-signaling,APP
all_p53-signaling,RETSAT
all_p53-signaling,CDK5R1
all_p53-signaling,VAMP8
all_p53-signaling,SFN
all_p53-signaling,RB1
all_p53-signaling,IP6K2
all_p53-signaling,HDAC3
all_p53-signaling,ABHD4
all_p53-signaling,STOM
all_p53-signaling,DCXR
all_p53-signaling,F2R
all_p53-signaling,IRAG2
all_p53-signaling,HBEGF
all_p53-signaling,PLXNB2
all_p53-signaling,KRT17
all_p53-signaling,DDIT3
all_p53-signaling,POLH
all_p53-signaling,NOL8
all_p53-signaling,FUCA1
all_p53-signaling,CLCA2
all_p53-signaling,NHLH2
all_p53-signaling,RAD9A
all_p53-signaling,SERTAD3
all_p53-signaling,TM7SF3
all_p53-signaling,ERCC5
all_p53-signaling,RNF19B
all_p53-signaling,PDGFA
all_p53-signaling,ZFP36L1
all_p53-signaling,ABCC5
all_p53-signaling,SPHK1
all_p53-signaling,CEBPA
all_p53-signaling,RCHY1
all_p53-signaling,HRAS
all_p53-signaling,ZBTB16
all_p53-signaling,PVT1
all_p53-signaling,RAP2B
all_p53-signaling,ZNF365
all_p53-signaling,SOCS1
all_p53-signaling,CCL5
all_p53-signaling,IFI30
all_p53-signaling,MXD1
all_p53-signaling,DGKA
all_p53-signaling,AC022506.1
all_p53-signaling,PMM1
all_p53-signaling,AEN
all_p53-signaling,FAM162A
all_p53-signaling,CCL2
all_p53-signaling,CASP1
all_p53-signaling,RRAD
all_p53-signaling,TAP1
all_p53-signaling,SESN1
all_p53-signaling,RALGDS
all_p53-signaling,EPS8L2
all_p53-signaling,PROCR
all_p53-signaling,OSGIN1
all_p53-signaling,LDHB
all_p53-signaling,FDXR
all_p53-signaling,ELP1
all_p53-signaling,IER5
all_p53-signaling,TAX1BP3
all_p53-signaling,INHBB
all_p53-signaling,HEXIM1
all_p53-signaling,TM4SF1
all_p53-signaling,SLC7A11
all_p53-signaling,CDKN2AIP
all_p53-signaling,FAS
all_p53-signaling,TSC22D1
all_p53-signaling,AK1
all_phosphoinositide_signaling,PIK3R1
all_phosphoinositide_signaling,ITPKC
all_phosphoinositide_signaling,PIK3R3
all_phosphoinositide_signaling,INPP5D
all_phosphoinositide_signaling,PLCB1
all_phosphoinositide_signaling,INPPL1
all_phosphoinositide_signaling,PIP5K1A
all_phosphoinositide_signaling,PLCD3
all_phosphoinositide_signaling,MTMR3
all_phosphoinositide_signaling,PLCG1
all_phosphoinositide_signaling,PLCB4
all_phosphoinositide_signaling,HCST
all_phosphoinositide_signaling,PIK3C2G
all_phosphoinositide_signaling,PLCE1
all_phosphoinositide_signaling,INPP1
all_phosphoinositide_signaling,SYNJ2
all_phosphoinositide_signaling,ITPKB
all_phosphoinositide_signaling,ITPKA
all_phosphoinositide_signaling,PLCXD2
all_phosphoinositide_signaling,INPP5B
all_phosphoinositide_signaling,INPP5E
all_phosphoinositide_signaling,PLCB2
all_phosphoinositide_signaling,PLCH2
all_phosphoinositide_signaling,INPP4A
all_phosphoinositide_signaling,PIK3R2
all_phosphoinositide_signaling,PLCG2
all_phosphoinositide_signaling,PIP5K1B
all_phosphoinositide_signaling,PLCL1
all_phosphoinositide_signaling,PIK3CA
all_phosphoinositide_signaling,INPP4B
all_phosphoinositide_signaling,PIK3CB
all_phosphoinositide_signaling,PIK3R5
all_phosphoinositide_signaling,OCRL
all_phosphoinositide_signaling,PIK3CD
all_phosphoinositide_signaling,INPP5A
all_phosphoinositide_signaling,PLCD4
all_phosphoinositide_signaling,PLCH1
all_phosphoinositide_signaling,PTEN
all_phosphoinositide_signaling,PIK3C2B
all_phosphoinositide_signaling,PLCB3
all_phosphoinositide_signaling,PIK3C2A
all_phosphoinositide_signaling,PIK3CG
all_phosphoinositide_signaling,PLCZ1
all_phosphoinositide_signaling,PLCD1
all_phosphoinositide_signaling,SYNJ1
all_phosphoinositide_signaling,PIP5K1C
all_phosphoinositide_signaling,PIK3C3
Mac_IFNG_response,TNFAIP3
Mac_IFNG_response,SOCS3
Mac_IFNG_response,IL23A
Mac_IFNG_response,IL1B
Mac_IFNG_response,IL1A
Mac_IFNG_response,CCL1
Mac_IFNG_response,PELI1
Mac_IFNG_response,CCL11
Mac_IFNG_response,MARCO
Mac_IFNG_response,CSF3
Mac_IFNG_response,IFNGR2
Mac_IFNG_response,CSF2
Mac_IFNG_response,NFKBIZ
Mac_IFNG_response,NOS2
Mac_IFNG_response,CXCL2
Mac_IFNG_response,IL12B
Mac_IFNG_response,IL6
Mac_IFNG_response,CXCL13
Mac_IFNG_response,IFNGR1
Mac_IFNG_response,IL12A
Mac_IFNG_response,IL27
TNK_cytotoxicity-effectors,LAMP1
TNK_cytotoxicity-effectors,GZMH
TNK_cytotoxicity-effectors,GZMA
TNK_cytotoxicity-effectors,GZMB
TNK_cytotoxicity-effectors,FGFBP2
TNK_cytotoxicity-effectors,FASLG
TNK_cytotoxicity-effectors,GZMK
TNK_cytotoxicity-effectors,GZMM
TNK_cytotoxicity-effectors,PRF1
TNK_cytotoxicity-effectors,STXBP2
TNK_cytotoxicity-effectors,NKG7
TNK_cytotoxicity-effectors,LAMP2
TNK_cytotoxicity-effectors,TNFSF10
TNK_cytotoxicity-effectors,GNLY
all_chondroitine-sulfate_degradation,HEXA
all_chondroitine-sulfate_degradation,GALNS
all_chondroitine-sulfate_degradation,GLB1
all_chondroitine-sulfate_degradation,AC244197.3
all_chondroitine-sulfate_degradation,NEU1
all_chondroitine-sulfate_degradation,IDUA
all_chondroitine-sulfate_degradation,IDS
all_chondroitine-sulfate_degradation,GUSB
all_chondroitine-sulfate_degradation,HEXB
all_chondroitine-sulfate_degradation,ARSB
all_autophagy-nucleus,ATG5
all_autophagy-nucleus,ATG13
all_autophagy-nucleus,ATG2B
all_autophagy-nucleus,ATG9A
all_autophagy-nucleus,WDR45
all_autophagy-nucleus,WDR45B
all_autophagy-nucleus,ATG7
all_autophagy-nucleus,ATG2A
all_autophagy-nucleus,ATG3
all_autophagy-nucleus,ATG9B
all_autophagy-nucleus,RB1CC1
all_autophagy-nucleus,WIPI1
all_autophagy-nucleus,WIPI2
all_autophagy-nucleus,ATG12
all_glutathione_metabolism,GSS
all_glutathione_metabolism,GPX1
all_glutathione_metabolism,GPX6
all_glutathione_metabolism,GSTM1
all_glutathione_metabolism,HAGH
all_glutathione_metabolism,GPX4
all_glutathione_metabolism,GPX5
all_glutathione_metabolism,PRDX3
all_glutathione_metabolism,ESD
all_glutathione_metabolism,GLRX2
all_glutathione_metabolism,GPX2
all_glutathione_metabolism,PRDX1
all_glutathione_metabolism,GLRX
all_glutathione_metabolism,GPX3
all_glutathione_metabolism,GCLC
all_glutathione_metabolism,GCLM
all_glutathione_metabolism,GPX7
all_glutathione_metabolism,GGT1
all_glutathione_metabolism,ADH5
all_glutathione_metabolism,CTH
all_glutathione_metabolism,GPX8
all_glutathione_metabolism,GSR
all_glutathione_metabolism,PRDX2
all_glutathione_metabolism,CBS
all_thrombolysis-factor_production,SERPIND1
all_thrombolysis-factor_production,TFPI
all_thrombolysis-factor_production,PLG
all_thrombolysis-factor_production,SERPINC1
all_thrombolysis-factor_production,THBD
all_thrombolysis-factor_production,PLAT
all_thrombolysis-factor_production,PROC
all_thrombolysis-factor_production,SERPINA1
all_thrombolysis-factor_production,SERPINE2
all_thrombolysis-factor_production,PLAU
all_thrombolysis-factor_production,PROS1
all_ketone-body_metabolism,SLC16A3
all_ketone-body_metabolism,AACS
all_ketone-body_metabolism,HMGCL
all_ketone-body_metabolism,ACSS2
all_ketone-body_metabolism,SLC16A8
all_ketone-body_metabolism,ACAT1
all_ketone-body_metabolism,ACAT2
all_ketone-body_metabolism,SLC16A1
all_ketone-body_metabolism,BDH1
all_ketone-body_metabolism,SLC5A12
all_ketone-body_metabolism,ACSS1
all_ketone-body_metabolism,ACOT12
all_ketone-body_metabolism,HMGCLL1
all_ketone-body_metabolism,OXCT1
all_ketone-body_metabolism,OXCT2
all_ketone-body_metabolism,SLC5A8
all_nucleophagy-late,ATG2A
all_nucleophagy-late,ATG7
all_nucleophagy-late,ATG2B
all_nucleophagy-late,ATG9B
all_nucleophagy-late,ATG9A
all_autophagy-peroxisome,PIK3R4
all_autophagy-peroxisome,TRAPPC8
all_autophagy-peroxisome,ACBD5
all_autophagy-peroxisome,RB1CC1
all_autophagy-peroxisome,PIK3C3
all_n-glycan_degradation,MAN2C1
all_n-glycan_degradation,HEXB
all_n-glycan_degradation,AGA
all_n-glycan_degradation,MAN2B1
all_n-glycan_degradation,GALNS
all_n-glycan_degradation,FUCA1
all_n-glycan_degradation,GLB1
all_n-glycan_degradation,MANBA
all_n-glycan_degradation,NEU4
all_n-glycan_degradation,NEU2
all_n-glycan_degradation,FUCA2
all_n-glycan_degradation,HEXA
all_n-glycan_degradation,NEU1
all_n-glycan_degradation,ENGASE
all_microautophagy-lysosomal,ATG2B
all_microautophagy-lysosomal,ATG13
all_microautophagy-lysosomal,ATG7
all_microautophagy-lysosomal,RB1CC1
all_microautophagy-lysosomal,ATG2A
all_MHC-II-presentation,HLA-DQB3
all_MHC-II-presentation,HLA-DQA1
all_MHC-II-presentation,HLA-DPA2
all_MHC-II-presentation,HLA-DQA2
all_MHC-II-presentation,HLA-DPB2
all_MHC-II-presentation,RILP
all_MHC-II-presentation,CD74
all_MHC-II-presentation,RELA
all_MHC-II-presentation,RAB7B
all_MHC-II-presentation,HLA-DRB1
all_MHC-II-presentation,HLA-DRA
all_MHC-II-presentation,NFYB
all_MHC-II-presentation,HLA-DMB
all_MHC-II-presentation,RAB7A
all_MHC-II-presentation,AP2M1
all_MHC-II-presentation,HLA-DRB6
all_MHC-II-presentation,AP2A1
all_MHC-II-presentation,ARL14EP
all_MHC-II-presentation,ARL14
all_MHC-II-presentation,SPI1
all_MHC-II-presentation,HLA-DMA
all_MHC-II-presentation,AP2B1
all_MHC-II-presentation,HLA-DRB5
all_MHC-II-presentation,HLA-DQB1
all_MHC-II-presentation,RFX5
all_MHC-II-presentation,HLA-DPA3
all_MHC-II-presentation,MYO1E
all_MHC-II-presentation,NFYA
all_MHC-II-presentation,SP1
all_MHC-II-presentation,CREB1
all_MHC-II-presentation,HLA-DPB1
all_MHC-II-presentation,AP2S1
all_MHC-II-presentation,HLA-DQB2
all_MHC-II-presentation,CD83
all_MHC-II-presentation,HLA-DPA1
all_MHC-II-presentation,HLA-DOB
all_MHC-II-presentation,NFYC
all_MHC-II-presentation,IRF8
all_MHC-II-presentation,CIITA
all_MHC-II-presentation,AP2A2
all_MHC-II-presentation,HLA-DRB9
all_transmembrane-transport-ER,SLC37A4
all_transmembrane-transport-ER,SLC35D1
all_transmembrane-transport-ER,SLC33A1
all_hypoxia-response,PLAC8
all_hypoxia-response,PPARGC1A
all_hypoxia-response,LDHC
all_hypoxia-response,DPYSL4
all_hypoxia-response,COL5A1
all_hypoxia-response,SLC37A4
all_hypoxia-response,PFKP
all_hypoxia-response,MIF
all_hypoxia-response,IRS2
all_hypoxia-response,CDKN1B
all_hypoxia-response,SDC4
all_hypoxia-response,RORA
all_hypoxia-response,AKAP12
all_hypoxia-response,NR3C1
all_hypoxia-response,GPC4
all_hypoxia-response,PPFIA4
all_hypoxia-response,PKLR
all_hypoxia-response,IDS
all_hypoxia-response,IGFBP3
all_hypoxia-response,XPNPEP1
all_hypoxia-response,KLF7
all_hypoxia-response,PHKG1
all_hypoxia-response,KLHL24
all_hypoxia-response,ARNT
all_hypoxia-response,SDC3
all_hypoxia-response,IL6
all_hypoxia-response,PDK1
all_hypoxia-response,AK4
all_hypoxia-response,GPC1
all_hypoxia-response,BTG1
all_hypoxia-response,ANXA2
all_hypoxia-response,SLC2A5
all_hypoxia-response,NOCT
all_hypoxia-response,CCNG2
all_hypoxia-response,FAM162A
all_hypoxia-response,CAVIN1
all_hypoxia-response,EDN2
all_hypoxia-response,VLDLR
all_hypoxia-response,PYGM
all_hypoxia-response,GAA
all_hypoxia-response,PAM
all_hypoxia-response,IGFBP1
all_hypoxia-response,MAFF
all_hypoxia-response,KLF6
all_hypoxia-response,NAGK
all_hypoxia-response,ALDOC
all_hypoxia-response,TPD52
all_hypoxia-response,CXCR4
all_hypoxia-response,IER3
all_hypoxia-response,JMJD6
all_hypoxia-response,SRPX
all_hypoxia-response,FOXO3
all_hypoxia-response,MAP3K1
all_hypoxia-response,PIM1
all_hypoxia-response,TGFB3
all_hypoxia-response,KIF5A
all_hypoxia-response,ANGPTL4
all_hypoxia-response,JUN
all_hypoxia-response,FOSL2
all_hypoxia-response,GBE1
all_hypoxia-response,PRKCA
all_hypoxia-response,BCAN
all_hypoxia-response,PRDX5
all_hypoxia-response,TES
all_hypoxia-response,TGM2
all_hypoxia-response,ISG20
all_hypoxia-response,DDIT3
all_hypoxia-response,CAV1
all_hypoxia-response,HK2
all_hypoxia-response,CITED2
all_hypoxia-response,B4GALNT2
all_hypoxia-response,SELENBP1
all_hypoxia-response,SLC25A1
all_hypoxia-response,MXI1
all_hypoxia-response,CSRP2
all_hypoxia-response,ARNT2
all_hypoxia-response,SIAH2
all_hypoxia-response,SLC2A3
all_hypoxia-response,ALDOA
all_hypoxia-response,BNIP3L
all_hypoxia-response,PPP1R15A
all_hypoxia-response,CA12
all_hypoxia-response,GRHPR
all_hypoxia-response,PNRC1
all_hypoxia-response,NDST1
all_hypoxia-response,GPI
all_hypoxia-response,ERRFI1
all_hypoxia-response,PGF
all_hypoxia-response,INHA
all_hypoxia-response,PGAM2
all_hypoxia-response,STC2
all_hypoxia-response,TPBG
all_hypoxia-response,EPAS1
all_hypoxia-response,SULT2B1
all_hypoxia-response,DUSP1
all_hypoxia-response,LDHA
all_hypoxia-response,P4HA2
all_hypoxia-response,PCK1
all_hypoxia-response,CAVIN3
all_hypoxia-response,GAPDHS
all_hypoxia-response,PLAUR
all_hypoxia-response,ENO1
all_hypoxia-response,STC1
all_hypoxia-response,FBP1
all_hypoxia-response,EFNA3
all_hypoxia-response,HK1
all_hypoxia-response,CCN5
all_hypoxia-response,BRS3
all_hypoxia-response,HSPA5
all_hypoxia-response,MT1E
all_hypoxia-response,SDC2
all_hypoxia-response,CHST2
all_hypoxia-response,RRAGD
all_hypoxia-response,HDLBP
all_hypoxia-response,ALDOB
all_hypoxia-response,SLC2A1
all_hypoxia-response,NCAN
all_hypoxia-response,ERO1A
all_hypoxia-response,GPC3
all_hypoxia-response,HEXA
all_hypoxia-response,LALBA
all_hypoxia-response,VEGFA
all_hypoxia-response,PFKFB3
all_hypoxia-response,ZNF292
all_hypoxia-response,ADORA2B
all_hypoxia-response,HAS1
all_hypoxia-response,F3
all_hypoxia-response,ENO2
all_hypoxia-response,UGP2
all_hypoxia-response,EXT1
all_hypoxia-response,EGFR
all_hypoxia-response,CDKN1C
all_hypoxia-response,ZFP36
all_hypoxia-response,S100A4
all_hypoxia-response,MYH9
all_hypoxia-response,MT2A
all_hypoxia-response,RBPJ
all_hypoxia-response,NEDD4L
all_hypoxia-response,TKTL1
all_hypoxia-response,CHST3
all_hypoxia-response,TNFAIP3
all_hypoxia-response,KDM3A
all_hypoxia-response,WSB1
all_hypoxia-response,GALK1
all_hypoxia-response,CP
all_hypoxia-response,PGK1
all_hypoxia-response,GAPDH
all_hypoxia-response,LARGE1
all_hypoxia-response,PKP1
all_hypoxia-response,PDK3
all_hypoxia-response,ETS1
all_hypoxia-response,B3GALT6
all_hypoxia-response,CCN2
all_hypoxia-response,ADM
all_hypoxia-response,SCARB1
all_hypoxia-response,ACKR3
all_hypoxia-response,SAP30
all_hypoxia-response,GCK
all_hypoxia-response,SLC6A6
all_hypoxia-response,CDKN1A
all_hypoxia-response,PGM1
all_hypoxia-response,STBD1
all_hypoxia-response,DTNA
all_hypoxia-response,ENO3
all_hypoxia-response,GLRX
all_hypoxia-response,BGN
all_hypoxia-response,TMEM45A
all_hypoxia-response,VHL
all_hypoxia-response,ATF3
all_hypoxia-response,PGM2
all_hypoxia-response,CASP6
all_hypoxia-response,EFNA1
all_hypoxia-response,BCL2
all_hypoxia-response,PDGFB
all_hypoxia-response,NFIL3
all_hypoxia-response,LXN
all_hypoxia-response,NDST2
all_hypoxia-response,SERPINE1
all_hypoxia-response,HOXB9
all_hypoxia-response,HIF3A
all_hypoxia-response,HIF1A
all_hypoxia-response,CCN1
all_hypoxia-response,NDRG1
all_hypoxia-response,P4HA1
all_hypoxia-response,GCNT2
all_hypoxia-response,LOX
all_hypoxia-response,PPP1R3C
all_hypoxia-response,TGFBI
all_hypoxia-response,PLIN2
all_hypoxia-response,AMPD3
all_hypoxia-response,FOS
all_hypoxia-response,HMOX1
all_hypoxia-response,ILVBL
all_hypoxia-response,HS3ST1
all_hypoxia-response,GYS1
all_hypoxia-response,TPI1
all_hypoxia-response,TPST2
all_hypoxia-response,PFKL
all_hypoxia-response,TIPARP
all_hypoxia-response,KDELR3
all_hypoxia-response,DDIT4
all_hypoxia-response,ATP7A
all_hypoxia-response,BHLHE40
all_hypoxia-response,DCN
all_TGFb_response,TGFBR2
all_TGFb_response,SLC20A1
all_TGFb_response,SMURF1
all_TGFb_response,ID1
all_TGFb_response,CTNNB1
all_TGFb_response,SERPINE1
all_TGFb_response,PARD6B
all_TGFb_response,SMARCA4
all_TGFb_response,CDK9
all_TGFb_response,CDH1
all_TGFb_response,TRAF6
all_TGFb_response,FNTA
all_TGFb_response,PARD6A
all_TGFb_response,SMAD4
all_TGFb_response,SMAD1
all_TGFb_response,BMPR2
all_TGFb_response,XIAP
all_TGFb_response,MAP3K7
all_TGFb_response,IFNGR2
all_TGFb_response,SKIL
all_TGFb_response,JUNB
all_TGFb_response,SKI
all_TGFb_response,TJP1
all_TGFb_response,THBS1
all_TGFb_response,RHOA
all_TGFb_response,ACVR1
all_TGFb_response,PPP1R15A
all_TGFb_response,SMAD3
all_TGFb_response,LTBP2
all_TGFb_response,KLF10
all_TGFb_response,ARID1B
all_TGFb_response,FKBP1A
all_TGFb_response,SMAD6
all_TGFb_response,PARD6G
all_TGFb_response,ENG
all_TGFb_response,SMAD2
all_TGFb_response,ID3
all_TGFb_response,PPP1CA
all_TGFb_response,CDKN1C
all_TGFb_response,WWTR1
all_TGFb_response,TGIF1
all_TGFb_response,PMEPA1
all_TGFb_response,HIPK2
all_TGFb_response,SMAD7
all_TGFb_response,CDKN2B
all_TGFb_response,RAB31
all_TGFb_response,APC
all_TGFb_response,UBE2D3
all_TGFb_response,PPM1A
all_TGFb_response,HDAC1
all_TGFb_response,BCAR3
all_TGFb_response,BMPR1A
all_TGFb_response,TGFBR1
all_TGFb_response,ID2
all_TGFb_response,SMURF2
all_TGFb_response,TGFB1
all_TGFb_response,LEFTY2
all_TGFb_response,NOG
all_TGFb_response,SMARCC1
all_TGFb_response,FURIN
all_TGFb_response,NCOR2
all_TGFb_response,ARID4B
all_TGFb_response,TRIM33
all_TGFb_response,BMP2
all_TGFb_response,SMARCC2
all_TGFb_response,SPTBN1
all_keratan-sulfate_degradation,GLB1
all_keratan-sulfate_degradation,FUCA1
all_keratan-sulfate_degradation,HEXA
all_keratan-sulfate_degradation,HEXB
all_keratan-sulfate_degradation,NAGA
all_keratan-sulfate_degradation,FUCA2
all_keratan-sulfate_degradation,GALNS
all_keratan-sulfate_degradation,NEU1
all_keratan-sulfate_degradation,GNS
all_keratan-sulfate_degradation,AGA
Treg_FoxP3-stabilization,NFATC1
Treg_FoxP3-stabilization,ATF1
Treg_FoxP3-stabilization,CREB1
Treg_FoxP3-stabilization,NFATC2
Treg_FoxP3-stabilization,STAT5A
Treg_FoxP3-stabilization,SMAD3
Treg_FoxP3-stabilization,STAT5B
Treg_FoxP3-stabilization,ETS1
Treg_FoxP3-stabilization,TGFBR1
Treg_FoxP3-stabilization,IL2RA
Treg_FoxP3-stabilization,IL2RG
Treg_FoxP3-stabilization,TGFBR2
Treg_FoxP3-stabilization,IL2RB
all_RIG-I-like-receptor_signaling,IKBKG
all_RIG-I-like-receptor_signaling,IL12A
all_RIG-I-like-receptor_signaling,IFIH1
all_RIG-I-like-receptor_signaling,IFNA14
all_RIG-I-like-receptor_signaling,MAPK14
all_RIG-I-like-receptor_signaling,ATG12
all_RIG-I-like-receptor_signaling,MAPK8
all_RIG-I-like-receptor_signaling,STING1
all_RIG-I-like-receptor_signaling,TNF
all_RIG-I-like-receptor_signaling,MAPK9
all_RIG-I-like-receptor_signaling,MAPK13
all_RIG-I-like-receptor_signaling,CHUK
all_RIG-I-like-receptor_signaling,IFNA21
all_RIG-I-like-receptor_signaling,DDX3Y
all_RIG-I-like-receptor_signaling,DDX3X
all_RIG-I-like-receptor_signaling,IFNA10
all_RIG-I-like-receptor_signaling,NFKB1
all_RIG-I-like-receptor_signaling,AZI2
all_RIG-I-like-receptor_signaling,TBKBP1
all_RIG-I-like-receptor_signaling,IFNA8
all_RIG-I-like-receptor_signaling,CASP10
all_RIG-I-like-receptor_signaling,IFNA7
all_RIG-I-like-receptor_signaling,IFNA1
all_RIG-I-like-receptor_signaling,IRF7
all_RIG-I-like-receptor_signaling,IFNA4
all_RIG-I-like-receptor_signaling,IRF3
all_RIG-I-like-receptor_signaling,TBK1
all_RIG-I-like-receptor_signaling,IFNA5
all_RIG-I-like-receptor_signaling,IFNA6
all_RIG-I-like-receptor_signaling,RELA
all_RIG-I-like-receptor_signaling,TRADD
all_RIG-I-like-receptor_signaling,CXCL10
all_RIG-I-like-receptor_signaling,DHX58
all_RIG-I-like-receptor_signaling,NFKBIB
all_RIG-I-like-receptor_signaling,IFNA17
all_RIG-I-like-receptor_signaling,RIPK1
all_RIG-I-like-receptor_signaling,CXCL8
all_RIG-I-like-receptor_signaling,MAVS
all_RIG-I-like-receptor_signaling,SIKE1
all_RIG-I-like-receptor_signaling,ISG15
all_RIG-I-like-receptor_signaling,MAPK12
all_RIG-I-like-receptor_signaling,IFNA2
all_RIG-I-like-receptor_signaling,IFNA13
all_RIG-I-like-receptor_signaling,IFNE
all_RIG-I-like-receptor_signaling,NFKBIA
all_RIG-I-like-receptor_signaling,ATG5
all_RIG-I-like-receptor_signaling,OTUD5
all_RIG-I-like-receptor_signaling,DDX58
all_RIG-I-like-receptor_signaling,MAPK11
all_RIG-I-like-receptor_signaling,TKFC
all_RIG-I-like-receptor_signaling,TRAF6
all_RIG-I-like-receptor_signaling,MAP3K7
all_RIG-I-like-receptor_signaling,NLRX1
all_RIG-I-like-receptor_signaling,IFNA16
all_RIG-I-like-receptor_signaling,IFNK
all_RIG-I-like-receptor_signaling,CYLD
all_RIG-I-like-receptor_signaling,IFNB1
all_RIG-I-like-receptor_signaling,IKBKE
all_RIG-I-like-receptor_signaling,TRIM25
all_RIG-I-like-receptor_signaling,RNF125
all_RIG-I-like-receptor_signaling,CASP8
all_RIG-I-like-receptor_signaling,IFNW1
all_RIG-I-like-receptor_signaling,MAPK10
all_RIG-I-like-receptor_signaling,PIN1
all_RIG-I-like-receptor_signaling,TRAF3
all_RIG-I-like-receptor_signaling,MAP3K1
all_RIG-I-like-receptor_signaling,IKBKB
all_RIG-I-like-receptor_signaling,IL12B
all_RIG-I-like-receptor_signaling,FADD
all_RIG-I-like-receptor_signaling,TANK
all_RIG-I-like-receptor_signaling,TRAF2
CD4-T_TFH_UP,IL6
CD4-T_TFH_UP,CD84
CD4-T_TFH_UP,S1PR1
CD4-T_TFH_UP,IL21R
CD4-T_TFH_UP,CXCR5
CD4-T_TFH_UP,BCL6
CD4-T_TFH_UP,IL21
CD4-T_TFH_UP,STAT3
all_amino-sugar-nucleotide-sugar_metabolism,PGM3
all_amino-sugar-nucleotide-sugar_metabolism,TGDS
all_amino-sugar-nucleotide-sugar_metabolism,UAP1
all_amino-sugar-nucleotide-sugar_metabolism,GNPDA2
all_amino-sugar-nucleotide-sugar_metabolism,AMDHD2
all_amino-sugar-nucleotide-sugar_metabolism,GFPT1
all_amino-sugar-nucleotide-sugar_metabolism,GNE
all_amino-sugar-nucleotide-sugar_metabolism,GNPNAT1
all_amino-sugar-nucleotide-sugar_metabolism,CHIA
all_amino-sugar-nucleotide-sugar_metabolism,MANSC1
all_amino-sugar-nucleotide-sugar_metabolism,UXS1
all_amino-sugar-nucleotide-sugar_metabolism,GNPDA1
all_amino-sugar-nucleotide-sugar_metabolism,NANS
all_amino-sugar-nucleotide-sugar_metabolism,CMAS
all_amino-sugar-nucleotide-sugar_metabolism,GFPT2
all_amino-sugar-nucleotide-sugar_metabolism,NAGK
all_amino-sugar-nucleotide-sugar_metabolism,RENBP
all_amino-sugar-nucleotide-sugar_metabolism,CHIT1
all_amino-sugar-nucleotide-sugar_metabolism,GALE
all_amino-sugar-nucleotide-sugar_metabolism,UAP1L1
B_IgM-ligation_response,INCENP
B_IgM-ligation_response,DCBLD2
B_IgM-ligation_response,AP1S2
B_IgM-ligation_response,LIG1
B_IgM-ligation_response,AURKB
B_IgM-ligation_response,CLIC4
B_IgM-ligation_response,STK33
B_IgM-ligation_response,AURKA
B_IgM-ligation_response,BTLA
B_IgM-ligation_response,NDC80
B_IgM-ligation_response,WDHD1
B_IgM-ligation_response,CDC25C
B_IgM-ligation_response,CPOX
B_IgM-ligation_response,KIF15
B_IgM-ligation_response,NFKB1
B_IgM-ligation_response,KIF4A
B_IgM-ligation_response,STMN1
B_IgM-ligation_response,ATAD5
B_IgM-ligation_response,CENPN
B_IgM-ligation_response,EIF3C
B_IgM-ligation_response,RACGAP1
B_IgM-ligation_response,SGO1
B_IgM-ligation_response,CBX5
B_IgM-ligation_response,TIPIN
B_IgM-ligation_response,CDK1
B_IgM-ligation_response,TIFAB
B_IgM-ligation_response,TTK
B_IgM-ligation_response,NCAPG
B_IgM-ligation_response,ATP11C
B_IgM-ligation_response,SPC25
B_IgM-ligation_response,GZMK
B_IgM-ligation_response,ASPM
B_IgM-ligation_response,HELLS
B_IgM-ligation_response,MIS18BP1
B_IgM-ligation_response,ECT2
B_IgM-ligation_response,APOBEC2
B_IgM-ligation_response,CENPE
B_IgM-ligation_response,SGO2
B_IgM-ligation_response,HMMR
B_IgM-ligation_response,PRR11
B_IgM-ligation_response,PLK1
B_IgM-ligation_response,DLGAP5
B_IgM-ligation_response,CCNA2
B_IgM-ligation_response,ZBP1
B_IgM-ligation_response,NCAPD2
B_IgM-ligation_response,RAD51
B_IgM-ligation_response,KIF11
B_IgM-ligation_response,MCM7
B_IgM-ligation_response,BRIP1
B_IgM-ligation_response,MCM3
B_IgM-ligation_response,PRC1
B_IgM-ligation_response,ROM1
B_IgM-ligation_response,KDM4A
B_IgM-ligation_response,CPT1A
B_IgM-ligation_response,CKS1B
B_IgM-ligation_response,CENPF
B_IgM-ligation_response,CDCA8
B_IgM-ligation_response,PRIM1
B_IgM-ligation_response,CEP55
B_IgM-ligation_response,POLE
B_IgM-ligation_response,TPX2
B_IgM-ligation_response,HMGB3
B_IgM-ligation_response,RAD51AP1
B_IgM-ligation_response,CDC45
B_IgM-ligation_response,TRAM1
B_IgM-ligation_response,FBXO5
B_IgM-ligation_response,KIF23
B_IgM-ligation_response,MKI67
B_IgM-ligation_response,CORO2A
B_IgM-ligation_response,VCP
B_IgM-ligation_response,CCNE1
B_IgM-ligation_response,HERC3
B_IgM-ligation_response,BRCA1
B_IgM-ligation_response,CHEK1
B_IgM-ligation_response,KIF14
B_IgM-ligation_response,NEIL3
B_IgM-ligation_response,NUF2
B_IgM-ligation_response,FKBP5
B_IgM-ligation_response,ESCO2
B_IgM-ligation_response,CCNB2
